"","h=3","h=6"
"221",-0.00229999999999998,0.0160916666666667
"222",-0.0221916666666667,-0.00133333333333332
"223",0.0272833333333333,0.01925
"224",0.00615833333333332,-0.02455
"225",-0.0182833333333333,-0.0105916666666666
"226",-0.01165,0.0238333333333334
"227",-0.015675,-0.00793333333333338
"228",-0.00283333333333331,-0.0364166666666667
"229",-0.00219166666666665,-0.00599999999999998
"230",0.00371666666666666,-0.0153083333333333
"231",-0.0506583333333333,-0.0388416666666667
"232",0.019375,-0.0237666666666666
"233",-0.0063916666666667,-0.020175
"234",-0.03235,-0.0141
"235",-0.0261833333333333,-0.00947500000000001
"236",-0.029375,-0.0282916666666666
"237",-0.0280416666666667,-0.034875
"238",0.00720000000000001,-0.0425666666666666
"239",-0.0619916666666666,-0.0316166666666667
"240",-0.0638,-0.0611416666666667
"241",-0.036775,-0.0456583333333333
"242",-0.0198916666666667,0.0170333333333333
"243",-0.0502,-0.0410833333333333
"244",-0.055375,-0.01555
"245",-0.0101666666666667,-0.0079
"246",-0.0376916666666667,-0.0218666666666667
"247",-0.017425,0.00117499999999997
"248",-0.00529999999999999,0.00586666666666666
"249",-0.026575,-0.031625
"250",0.0319166666666667,0.0314666666666667
"251",-0.0148833333333333,-0.0058916666666667
"252",-0.010975,0.013125
"253",0.0294416666666666,0.0231
"254",0.0113333333333333,-0.0146166666666667
"255",0.0278666666666666,0.0556
"256",0.0748666666666667,0.0420333333333334
"257",0.0139416666666667,0.0568
"258",0.0340333333333333,0.0618833333333333
"259",0.080975,0.107483333333333
"260",0.104733333333333,0.095725
"261",0.098875,0.057825
"262",0.128925,0.0496
"263",0.0875916666666667,0.043075
"264",0.0973583333333333,0.050575
"265",0.0427416666666667,-0.00934166666666669
"266",0.0417916666666666,-0.0344083333333333
"267",0.0241916666666667,-0.0070416666666667
"268",0.0122333333333333,-0.00413333333333335
"269",-0.0135333333333334,-0.0626
"270",0.0131083333333334,-0.0145
"271",-0.000491666666666663,0.000933333333333313
"272",-0.019125,0.0164166666666667
"273",0.0175916666666667,-0.0292666666666667
"274",0.00816666666666662,-0.0215916666666667
"275",0.0228,-0.00425000000000002
"276",0.0187916666666667,0.0151833333333333
"277",-0.00946666666666667,-0.00686666666666668
"278",0.00729166666666669,0.011975
"279",0.0361333333333333,0.0128666666666667
"280",0.0259916666666666,0.0402416666666667
"281",0.0398583333333333,0.00799999999999996
"282",0.029125,0.016025
"283",0.0338833333333333,-0.0150416666666667
"284",0.0029083333333333,-0.000975000000000023
"285",-0.00300000000000001,-0.018075
"286",-0.0596916666666667,-0.0261583333333333
"287",0.00563333333333333,-0.00410833333333335
"288",-0.0239083333333333,-0.0316666666666666
"289",-0.0149166666666667,-0.0136083333333334
"290",-0.0230083333333333,0.000108333333333359
"291",-0.0675833333333333,-0.0186166666666667
"292",-0.0381416666666667,-0.0246666666666667
"293",-0.00174999999999999,-0.00962499999999998
"294",-0.0144166666666667,-0.0157916666666666
"295",-0.023175,-0.0233833333333333
"296",0.007125,-0.002025
"297",-0.0214666666666667,-0.036175
"298",-0.0347666666666667,-0.0127833333333333
"299",0.00645833333333328,-0.0184083333333334
"300",-0.0114416666666667,-0.047825
"301",-0.0390916666666666,0.00606666666666667
"302",-0.01635,-0.0333833333333333
"303",-0.0226583333333334,-0.0175333333333333
"304",-0.030375,-0.0171666666666667
"305",-0.0181,-0.0206
"306",-0.0216166666666667,-0.0404916666666667
"307",-0.042925,-0.0123166666666666
"308",-0.022475,-0.02075
"309",-0.0192,-0.0165833333333333
"310",-0.0128916666666667,-0.0183583333333333
"311",-0.046025,-0.042725
"312",-0.0108083333333333,-0.018575
"313",-0.0376166666666667,-0.0139833333333333
"314",-0.04345,-0.00869999999999999
"315",-0.0280416666666667,-0.0263
"316",-0.043075,8.33333333332825e-06
"317",-0.00336666666666667,-0.0134833333333334
"318",0.005,-0.00360000000000003
"319",0.000316666666666695,0.0226583333333333
"320",-0.00864166666666667,0.00729999999999997
"321",-0.00199166666666668,0.00729166666666666
"322",0.0213083333333334,0.00761666666666667
"323",0.0370416666666666,0.0227166666666667
"324",0.0140083333333333,0.00931666666666669
"325",-0.0133666666666667,0.0478666666666667
"326",0.0201666666666666,0.0195083333333333
"327",-0.00307499999999996,0.0311416666666667
"328",0.0230083333333333,0.0560083333333333
"329",0.015375,0.0303666666666666
"330",0.0213666666666667,0.0273
"331",0.0375,0.0517750000000001
"332",0.05225,0.0467833333333333
"333",0.0490583333333333,0.0855416666666666
"334",0.053225,0.0500166666666666
"335",0.0194,0.0210083333333334
"336",0.049525,0.0655166666666666
"337",0.0349999999999999,0.0754916666666667
"338",0.0342416666666667,0.0735166666666667
"339",0.0838333333333333,0.106783333333333
"340",0.07905,0.0926416666666665
"341",0.0972833333333333,0.0714916666666666
"342",0.124483333333333,0.109125
"343",0.123475,0.109741666666667
"344",0.110558333333333,0.177941666666667
"345",0.131308333333333,0.227583333333333
"346",0.181775,0.248316666666667
"347",0.257758333333333,0.21395
"348",0.261125,0.2717
"349",0.313558333333333,0.219458333333333
"350",0.261291666666666,0.172166666666667
"351",0.317841666666666,0.147716666666667
"352",0.212583333333333,0.144141666666667
"353",0.173183333333333,0.160083333333333
"354",0.15285,0.0937833333333333
"355",0.1459,0.0773666666666666
"356",0.143216666666667,0.02745
"357",0.06695,0.0402833333333334
"358",0.0773416666666667,0.0252166666666667
"359",0.00996666666666667,0.0224833333333333
"360",0.04,-0.010825
"361",0.0164833333333333,-0.0414416666666667
"362",0.0185,-0.03585
"363",-0.0165166666666667,-0.01255
"364",-0.029875,-0.0168
"365",-0.0541,-0.057
"366",-0.00966666666666669,-0.00155000000000003
"367",-0.00435833333333333,-0.0383416666666667
"368",-0.0244666666666667,-0.0452583333333334
"369",-0.028925,-0.0466583333333334
"370",-0.0246666666666667,-0.00445833333333333
"371",-0.0384166666666667,-0.0522583333333333
"372",-0.0567,-0.026925
"373",-0.00256666666666671,-0.00312499999999998
"374",-0.0362916666666667,-0.0392166666666667
"375",-0.0405583333333333,-0.0451166666666667
"376",-0.0230833333333334,0.00909166666666664
"377",-0.0206333333333333,-0.013675
"378",-0.0506083333333333,-0.0668583333333334
"379",-0.00665000000000001,-0.01865
"380",-0.0352583333333333,-0.0247333333333333
"381",-0.0418916666666667,-0.0179833333333334
"382",-0.0450166666666667,-0.0283916666666667
"383",-0.0464083333333333,-0.0475916666666667
"384",-0.0267166666666667,-0.0143666666666667
"385",-0.01955,-0.020475
"386",-0.049425,-0.04035
"387",-0.0305416666666667,-0.02985
"388",-0.0396,-0.0203416666666666
"389",-0.0365333333333334,-0.0721083333333333
"390",-0.0399,-0.0402833333333333
"391",-0.0310583333333333,-0.041475
"392",-0.0873083333333334,-0.0327333333333334
"393",-0.038025,-0.0153333333333334
"394",-0.0299916666666667,-0.0401166666666667
"395",-0.0371333333333333,-0.0443833333333333
"396",0.00859166666666665,-0.0379916666666667
"397",-0.0296416666666667,-0.04815
"398",-0.0376416666666667,-0.0776833333333333
"399",-0.015925,-0.037575
"400",-0.0330583333333333,-0.0594833333333333
"401",-0.0583916666666667,-0.0477
"402",-0.0223833333333334,-0.005875
"403",-0.0181083333333333,-0.0354
"404",-0.0487333333333333,-0.0469999999999999
"405",-0.009375,-0.0246166666666666
"406",-0.0693166666666667,-0.0649833333333333
"407",-0.0646083333333333,-0.044075
"408",-0.0332583333333333,-0.0644499999999999
"409",-0.0593833333333333,-0.0253000000000001
"410",-0.0605166666666667,-0.0366333333333333
"411",-0.0296333333333333,-0.0633666666666666
"412",-0.0708916666666667,-0.0779333333333333
"413",-0.0244583333333333,-0.0250833333333334
"414",-0.0451416666666667,-0.0836499999999999
"415",-0.0972416666666667,-0.0543166666666666
"416",-0.030675,-0.0312916666666667
"417",-0.0755,-0.02315
"418",-0.045525,-0.0864083333333334
"419",-0.0583333333333333,-0.035975
"420",-0.0266083333333334,-0.069175
"421",-0.0775416666666666,-0.05875
"422",-0.0132416666666666,-0.0627916666666667
"423",-0.0430166666666667,-0.0467583333333334
"424",-0.0464916666666667,-0.0635833333333333
"425",-0.0561333333333333,-0.058075
"426",-0.0411583333333333,-0.057625
"427",-0.065,-0.0255916666666667
"428",-0.0415083333333333,-0.019575
"429",-0.0504083333333334,-0.05
"430",-0.03695,-0.010325
"431",-0.00156666666666663,-0.0485333333333334
"432",-0.0654916666666666,-0.0401833333333333
"433",-0.00729166666666668,-0.019175
"434",-0.0508,-0.031125
"435",-0.04155,-0.0649583333333333
"436",-0.0193416666666667,-0.03085
"437",-0.04265,-0.0152833333333333
"438",-0.041925,-0.00137499999999999
"439",-0.0279,-0.0137083333333333
"440",-0.0327583333333333,-0.0444416666666667
"441",-0.043725,-0.036525
"442",-0.00624999999999999,-0.0165833333333333
"443",-0.0258416666666666,-0.0525
"444",-0.0482666666666667,0.00544999999999999
"445",-0.034525,-0.0472666666666666
"446",-0.04605,-0.0393666666666666
"447",-0.0102,-0.0605999999999999
"448",-0.048775,-0.0453
"449",-0.0211916666666667,-0.0172583333333333
"450",-0.0770083333333333,-0.05005
"451",-0.0396916666666666,-0.0387083333333333
"452",-0.027575,-0.0170833333333333
"453",-0.0519,-0.0249166666666667
"454",-0.020525,-0.076175
"455",-0.0276833333333333,-0.0229916666666667
"456",-0.0270333333333333,-0.0175333333333334
"457",-0.0900999999999999,0.0057833333333333
"458",-0.0484333333333333,-0.0679666666666666
"459",-0.0358416666666667,-0.0537333333333333
"460",-0.0257,-0.0460916666666667
"461",-0.0608833333333333,-0.0908499999999999
"462",-0.0341333333333333,-0.0199083333333333
"463",-0.0306583333333333,-0.0589
"464",-0.108658333333333,-0.0668083333333333
"465",-0.015275,-0.0172916666666667
"466",-0.0579416666666667,-0.0682249999999999
"467",-0.0837416666666666,-0.00537500000000001
"468",-0.0166666666666667,-0.0232166666666667
"469",-0.0289083333333333,-0.0444916666666666
"470",0.00792499999999998,-0.020825
"471",-0.041375,-0.041225
"472",-0.00328333333333333,-0.0295083333333333
"473",-0.0266416666666667,-0.0212333333333333
"474",-0.0402,-0.0144083333333333
"475",-0.0125916666666667,-0.0123833333333334
"476",-0.0223583333333333,-0.0093
"477",-0.0100416666666667,0.00955833333333336
"478",-0.018025,0.161016666666667
"479",0.019525,0.08525
"480",0.00978333333333335,0.0658
"481",0.10695,0.0247
"482",0.08265,0.0260083333333333
"483",0.0777500000000001,0.1118
"484",-0.168641666666667,-0.1394
"485",0.577575,-0.371791666666667
"486",0.192325,-0.401016666666667
"487",1.83589166666667,0.224733333333333
"488",0.290041666666667,1.63156666666667
"489",0.00184166666666678,0.499825
"490",0.426741666666667,-0.138433333333333
"491",1.8229,1.68481666666667
"492",0.650833333333334,2.70928333333333
"493",0.0154083333333334,0.0680416666666667
"494",1.142475,-0.166075
"495",3.15265833333333,0.018125
"496",0.652633333333333,-0.436575
"497",0.110116666666667,-0.189333333333333
"498",0.472266666666666,-0.00304999999999995
"499",-0.109433333333333,-0.113133333333333
"500",-0.0611416666666667,-0.0827666666666666
"501",0.236958333333333,-0.152875
"502",-0.0436166666666667,0.938675000000001
"503",-0.129408333333333,0.0145416666666667
"504",-0.0477666666666666,-0.157508333333333
"505",1.04965833333333,-0.415475
"506",-0.0344083333333334,-0.558575
"507",0.244416666666667,-0.108233333333333
"508",-0.26725,1.24485
"509",-0.171641666666667,0.86865
"510",-0.0106083333333333,1.801975
"511",1.72765,-0.254191666666667
"512",0.921416666666667,-0.725175
