"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
"11",3.49745630777339,-1.12124018049698,-0.0762161272764064,4.50665556197859,0.374588278832525,0.0187561591888844,-4.93814866969242,0.110942856214259,0.127205813478168,0.811449478170016,0.202711186751347,-0.114160664921361,-0.0613464324792198,-0.0101822863237411,0.0064431652717611,-0.0201862178625815,-0.00864953910787539,0.0151659522474067,-0.0103318478412486,-0.0231262682798328,-0.00136715660468826,0.00963971577163406,-0.000592536981978912,-0.00175665736626752,-0.817270162129257,-0.145006988705105,-0.237722849165637
"12",0.151161833182637,-0.913623133934473,0.462461300751836,-5.08387733775609,-0.0505554543271762,-1.16556720791673,-5.47119182715012,-1.29589711195571,-0.0329110608941738,0.519660850021561,-0.265005748003268,-0.454655102018293,0.012303350342105,-0.0229837489671212,-0.00674814968078387,-0.00574439706956935,-0.00244963785449157,0.0133139343790808,0.00562872772276831,-0.0652890005692943,0.000937879263575462,0.0108821857548225,0.00151832411389049,0.000865755856292409,0.495695251964622,-0.399293054981155,0.00359780301653321
"13",0.685857099519316,-0.244693038277788,4.15883593875848,1.78613256147845,0.011915982701241,-0.19804854417969,-5.59683246823862,-0.231200006701686,0.128032474940309,0.359443898254014,0.0188652693084089,0.0216908324375739,0.0174132540251872,-0.0179857131943253,0.00590348457920795,0.019144210633833,-0.000622194450494545,0.0178558182992316,0.00701214670062706,-0.0185694012662538,0.00504675960113734,0.010212222213221,-0.000373191441365249,-0.00273572052985977,-0.33699202855865,0.406570686206277,0.0304213423523724
"14",-0.176266532697976,0.393326018686268,1.48294051401171,-2.32995974115437,0.00163304482651956,0.128326696327841,-5.83359521312289,0.70267121532159,-1.16907600219871,0.17252011167485,-0.557957224428139,-0.914562887246707,-0.0384710199714954,-0.0165053360403357,0.0149576137151813,-0.0353132680004319,-0.00167749460976035,-0.0275556905990978,0.00276214800183468,0.0286308817802984,-0.00140277792883333,0.00951351022108509,-0.00173792210222794,0.000659615727102358,0.368825026987383,-0.252227373436106,-0.116597653551278
"15",1.60076036219156,-0.722302215504817,-1.87845814668675,2.97657652280694,-2.29351439128619,0.0169378684792495,-6.29264052465402,-0.012970426871302,-0.994389048474686,0.0855251380831612,0.0138062238085405,-0.5993313618917,0.0516355618177616,-0.00911501263092961,0.0342325488024878,0.0637639600900605,0.0350010525780887,-0.00316424055356925,0.00458940070070492,-0.010457402920195,0.00434850264688971,0.0100161233042945,6.17590811045721e-05,0.00311117134303568,-0.225229455105221,0.33679343304565,-0.11156397794043
"16",0.907733180173401,-0.817883352578512,0.910150172405113,-6.35151785042505,-0.844928565822438,-0.00355358375251426,-6.59512899175715,-1.12369843650072,0.118827428257872,0.0589834738492939,-1.13981389211272,0.280830418263429,-0.027274253694437,-0.00297045316466311,0.0277898515141705,-0.0310463156875814,-4.22941919768347e-05,0.00588537796146824,-0.00963200800715841,0.00121568803575887,0.00469574427500012,0.00922654536439914,0.000858398403049445,-0.00213918994539661,0.213650200888664,0.199359559733247,-0.113009760621911
"17",1.12400018459778,-0.537711157789091,-0.0862890268086871,1.97257107742253,-4.11854746168754,0.245976384265017,-6.64573056669335,-0.417425001885126,0.263155568578478,-2.13183818269412,-0.0475159088295292,-0.0206459084763538,-0.0115041363177804,-0.0088872731888972,0.000324882015887555,-0.0296741056074423,-0.0161895266100394,0.00198234460838189,0.0170745261201856,0.0562274501281587,0.000909923322565014,0.00857539513120275,0.000429372459274805,-0.00123242379283738,-0.0720173232912509,0.970592235702058,0.00142508758919173
"18",-0.266701043202042,1.35739831548263,0.709302727719407,5.50618750287521,-1.81019373585616,0.0040062329809391,-6.74685284604413,0.328170309019927,-0.0813174629757945,-0.0167936534654716,-4.52147692013018,0.0382705735956572,0.0341759539141984,-0.00168088790047225,0.00373592865038377,0.0536881223654106,-0.0226942081879229,0.000512196654232275,0.0127492917193825,0.0425730014022766,-0.000863057961358587,0.00818277350302612,-0.000493686175085876,-5.59435458855058e-05,0.0529864890839834,0.0467060194390055,0.000307491477010978
"19",-2.07861866662374,-1.80683777077218,0.385456437395917,-3.17564392421779,2.28655238957732,-0.0109084653595353,-6.60459828225774,1.09929702062948,0.0053012616282581,0.00326070020680632,-4.50261638993348,0.499355689726672,-0.0320033936796113,0.0228840219500921,0.00803527382373908,-0.0516477395801299,0.0171429905603287,-0.00481691166995868,-0.0083020607408032,0.00152190140752181,-0.00081918193414882,0.00833041804239734,0.00230829812709756,-5.80768374400902e-07,-0.0453086146956697,0.176654419965703,-0.131345805270034
"20",-0.18083791189892,1.80234088039679,-0.521502968497864,-1.48516211261052,-1.01504461165166,0.000206724262175829,-6.42204791683726,1.93052718845109,-0.00847927161382855,0.672676518365717,0.0449425758524646,-0.0176190942181791,0.0212752840541978,-0.00292264723481257,-0.0307911216665551,0.0380016924423857,0.0196626867828961,-0.00191977437712197,-0.00999137166425937,-0.0112925744788837,-0.000295430808867026,0.00891725496311585,0.000834530310911669,0.00207756121160768,0.0332521330195304,-0.50830484268855,0.375052709669023
"21",-2.32113588768034,0.499277505030827,-0.0781416173504866,0.115242710907085,1.08240419175941,0.00235309733350546,-5.98847878522483,2.7856479539301,0.302830831294739,-2.23737112341017,0.551340128818145,-0.113969005407975,-0.00634816096302622,0.0162013021767348,0.000295820177791144,0.00807043319446858,-0.00390156632628112,-0.0014561557505074,-0.324044747374038,4.73154312686026e-05,1.95961710001202e-07,0.0476967233549774,-4.64500951151471e-05,-4.97798379514792e-05,-0.509595619818891,0.113663955838609,0.195931663980281
"22",1.87479675195916,0.438490455047884,0.0867127929929588,0.806622680191902,1.36360298479314,-3.27022566498507,-5.50299195750044,2.917778570331,0.185213387169422,-2.87278073766777,-0.627257592694954,3.83303627335511e-05,-0.00854795142184041,0.00712074298433161,0.00764465456980886,-0.0376861308972217,0.03523753843087,-0.0003825764768282,-0.197931808814506,0.00306397515579541,-7.38809616902296e-06,0.0536608754586332,-0.00668648021629462,5.77809086358383e-07,-0.202320577672823,0.110789138362071,-0.00846856068924786
"23",-3.05368257325281,-0.518611353032338,-0.227706073714851,-4.56669762072711,0.490278597979331,-0.0235809772522216,-5.31975405583485,1.33029264148801,0.0894614143468568,-2.63083249004181,0.683783539338966,-0.252951049297153,0.014967799183917,0.0192255245037112,1.62894563519112e-05,0.0441232303948976,-0.0562584094150939,-0.00356966628180368,0.103624715694851,-0.0195770470970334,-0.00635374799332762,0.0200586180743854,0.00197147046456178,1.3166668358449e-05,0.322300583420957,0.39118400674247,0.0865154098365728
"24",1.02361677157365,-1.13711935658623,0.013502585012581,1.4198839591754,-0.0106584640773186,-0.00922549509808141,-5.14655030874196,0.0264429709016001,0.320107337840363,-3.06504342304665,-0.698714066493999,0.0637574895406524,-0.0101062519020998,0.0282509236766151,-0.00481241899229508,-0.0207719113861773,0.0749598383786692,0.00400136037597795,0.0256199093210638,0.00464627912004483,0.00200115592285335,0.0150609061826809,0.00886218290547986,-4.62756017904009e-05,-0.0815461111684055,0.0840703704578921,-0.102524259289486
"25",-2.49312424002349,1.04499440448378,-0.051870164460293,1.02210446089712,0.111651378824486,0.066244160278399,-5.83166597027465,0.736740221908385,-0.00507425163374042,-3.30283820510574,-0.141480589273853,-0.0556812056204087,0.00204859822928396,-0.00749117138938636,0.00266112329533245,0.00353612322709756,0.0254202949271435,0.00253928157245869,0.0982164466263352,-0.00384452373668578,-0.00514935361150975,0.0266590610078398,-0.0166334454438915,0.000713747199110293,0.0955085347585106,0.0975335122119719,0.00695795302951681
"26",2.88456652516894,1.2371204650945,-0.021686990263445,-1.64283725830191,0.762613923586147,-3.31977666528425,-4.98030174522228,0.0744587286729557,0.00584301654931945,-3.17054468331069,0.623666914808072,-0.753122231497386,-0.0016477943800685,-0.100343885622765,-0.00632115225853645,-0.217123845450964,0.00322620532485701,0.00028562638414736,0.0395898709325805,0.000271506790050087,-0.00129356041285032,0.025152123651272,-0.00947237533891992,-0.000225940241030976,0.0980943197858279,-0.0787994145121918,-0.019294905273637
"27",-1.88575727947067,-0.0149455840516586,0.000702863522337793,-1.43755791288671,-0.488010702642854,2.72556861552956,-4.71539055002536,1.67170438121852,-0.0563138311931698,-1.44608359205598,1.98843737118761,-0.142353779131626,-0.00171257654845728,0.0677910660173778,-0.000911898642220574,0.165267389673011,0.000480153937833881,0.000674967832175543,0.0401355854257656,-0.000419623775399795,-0.00557575886967595,0.0230920999071827,-0.0123944529024283,-0.000171771360631844,0.151095580936103,-0.1150318114918,-0.0360637694443018
"28",1.25739026932202,0.210471058080436,1.23213867259754,2.39080720108405,0.0977378342311355,-0.488545035315175,-4.42918291964083,1.42919000068648,-7.08104565073435e-06,-0.64537853700158,0.111822483117525,0.333556053884057,0.00650833250470237,0.0164447620652971,0.00170516793260074,0.0111233819695403,-0.0100576622014248,-1.22902048556605e-05,-0.0161484968539793,0.00166707767006408,-0.000150957131664566,0.0217992985634632,-0.00990850711485428,-5.24871252551558e-05,-0.133799954642406,0.162134063169572,0.0716658914728323
"29",0.361260964137771,-0.266336801394646,0.105075837256873,4.8069153937957,0.757750866021858,-0.264666259817578,-4.12003202890188,1.7252133222618,-0.00518129335992801,-0.217554665444659,-0.224482585670438,0.142037251115101,-0.00632754045357674,0.0154743207152897,0.00812619771165557,0.0116206758226191,-0.000372826746291255,-0.00267565112694773,0.109560302024323,5.3010813836563e-05,0.00257964717525097,0.0204326903064964,-0.0109298393576412,0.000179283231528134,-0.200331917446855,0.40021398768337,0.000117929763485935
"30",2.4086710286851,-0.282674003542117,-0.0259970251429753,-3.72111947311624,-0.0165651546655871,0.837684627781836,-3.78297314213656,1.12337075026292,0.259602391873638,0.628407149213057,0.418126461130209,-0.24653361034326,0.00151799812562319,0.0174209481073854,2.24869450014307e-05,0.012034511913852,0.00176092594490944,3.9571626438733e-05,0.0371640365325594,0.00395080913508298,0.0014840546705372,0.0188233927814847,-0.0108885678300573,2.57812421175236e-05,-0.159914101042217,0.0598439418159699,7.01592262466503e-05
"31",1.78832655361157,2.40975690458726,0.00191654180116752,-1.8806242712014,-2.63704001169743,-0.28233571710117,-3.3371952000221,3.02720134666243,-0.090006146640328,1.85749344617101,0.334753291083442,0.407753262745547,0.000179204704873321,-0.00168039984571718,-1.73408989561974e-05,-0.0125280390565809,0.0330124863061954,6.03072669153308e-05,-0.0288509817802024,-0.015488953452728,-0.00112724520466995,0.0182661271577993,-0.00544412517038565,8.89651931246547e-05,-0.0778287205505574,0.0778282411788449,4.7937171166455e-07
"32",0.262659076636215,2.76056717773277,-0.0232262543689766,3.83137047400071,0.705119476085403,-0.33648995008612,-2.98406051049941,2.3035126953335,-0.719452184834086,2.17785914675,-1.80874425363602,0.630885106886012,-0.00034542753715905,0.03536775418848,-0.023101889467181,0.0345292097033649,-0.0424109578910385,-0.00118220180165621,-0.0966954349943135,0.139714783885214,-0.000875527243580469,0.0171488479966175,-0.0103910447763785,-2.63964860768123e-05,0.0173767092845802,-0.1732552194313,-0.0441214898532807
"33",-1.03276249116454,-1.47747895384713,0.0102414450116787,1.1680705945633,2.3848673461587,0.347062059277997,-2.63223792577385,1.95122061450772,0.0810173112661282,2.65142176505538,-0.491738227920102,0.040316462864728,0.00118829559744832,0.0407677359110661,0.0132284865323354,0.0158533704778749,-0.013719903972342,5.72390602701082e-06,0.0327524900751805,-0.00382395978180966,-8.41032441505505e-05,0.0163430235733828,-0.00916322406309878,0.000585322665614688,0.283690507845454,0.10346391200746,-0.0871544198529147
"34",-0.165934367808233,1.42096011114268,-0.0550257433344429,-3.19902474713261,1.61382354358865,-0.214798796456012,-2.30083024934345,1.81719900954916,0.583631239794272,4.03540642364003,1.69166791017464,-0.0270743338146552,-0.00194944928733357,-0.0607585824458004,0.036048941633564,0.0331514730231588,-0.0155003814172921,-0.00163555372678732,-0.0710666101808217,-0.00163875967881274,0.037728963325934,0.0159131893897388,-0.00050892870781143,-0.00603657973204449,0.126112909996354,0.130256658669241,-0.0563695686655898
"35",0.0436034384660058,-2.808589872354,-0.0350135661120026,0.400335901305917,0.195156973665923,0.00450712502816941,-1.96317479084403,3.1048547450822,0.158320045761822,4.72334688623569,-0.0274519222890818,0.00410503605339369,0.00215216596005825,0.00173484941988596,0.00909207893905607,0.0061530334245904,0.000644613956392288,0.000392600499327489,0.0477276565172167,0.0331347887631844,-0.00482516271754122,0.0153099064947547,-0.00798654772927124,-0.000170863472666732,-0.224726334327511,-0.0667573880126717,-0.108516277659817
"36",-0.448011898350468,-1.31431022040068,0.562322118751141,2.97468905681643,0.618956912957238,0.00635403022631076,0.796780277863257,0.988593617679968,-0.285373895543234,4.87504654851663,0.149009807995185,-0.124056356511807,-0.00289058063088444,-0.00523406573639121,-0.000121245539524493,-0.0465185880761264,0.0220699258809259,-0.00176073583478948,0.0133200570634351,0.02259915169221,0.000872333149655346,0.014848521805087,-0.00736244954515891,7.48241426962678e-05,0.043848313939089,0.0658173354589476,-0.00966564939803655
"37",-0.292654459656881,-3.48326202615089,-0.0240835141922277,-1.38050174395789,0.863298314491391,-0.682796570533499,0.77656115971208,-0.794829726391506,0.0182685666794178,4.35852833090736,-1.32878395652218,-0.0297443743851728,0.00383631580514837,0.00410593855454625,0.000203999085865555,0.0906883596641471,-0.0525868259607765,0.000659219533329534,0.0027199713664617,-0.0158199249071349,0.000214535560193872,0.0145461682191805,-0.00588330458542911,-1.14982762444797e-05,-0.134384189034135,0.0290175817294616,0.00536660730467311
"38",-0.197147835315145,-1.78393574357502,-0.0189164211098358,-0.766023889928333,7.39718369773053,0.0688401921977924,0.879827772569118,-0.533852136500382,-0.0459756360687542,4.42769964403372,0.190408044349864,0.381892311616412,-0.00354214233124135,0.0190489929902273,0.0229060817137639,0.0579567165631399,-0.0142874872675321,-0.0163514645614383,0.121976024562822,-0.0658077284015301,-1.56252676149032e-05,0.0139666295555652,-0.00364336141568074,-0.00378418634797752,0.105932703913471,0.0115918049050541,0.182475491181475
"39",-2.1099995147012,0.110618744825929,-0.000619230124721362,1.32984530630967,-5.60504915635863,-0.824796149951041,1.37504307056574,0.718967836261172,0.00598909317308487,4.59074391254181,-0.168510056902588,1.37776614436078,0.0150958237586073,-0.00890501595302621,0.00225607893784885,-0.016063001223439,0.00731927189050056,-0.00933051890467158,0.0415272559363653,0.0339647455098995,-0.00418685780493387,0.0135024999692276,-0.00644305242961102,-7.94650419496092e-06,0.0938953203338207,-0.0418319130768173,-0.152063407257003
"40",0.519643281217343,2.16567023013197,0.0146864886506844,0.202865204108538,0.868687980333162,1.12844681555831,1.99774075383614,0.0338043638304047,0.768454882333466,4.42044014277647,-0.755160724321215,0.434720581544749,0.00209019201562419,-0.0650397264484836,0.0180660334195695,0.00483357178487131,-0.0535207187875932,0.0304463556376118,-0.00505789699531104,-0.0673629558472075,0.0530157384831472,0.0134667263089304,0.00525854366275734,-0.00684817821323252,0.0168183691810942,-0.0488001225351251,0.0319817533540308
"41",-0.0212325754792753,1.51582363166935,-0.0945910561900735,-1.04758552665404,1.44567437506873,-0.0980888484146806,2.29375152200615,0.199775537448783,-0.493527059454931,4.89312583176161,0.940538020308065,0.76633614793033,0.0659019032315965,0.0209653003546719,2.03656656814974e-05,0.133307808853421,-0.0340348527148446,-0.00400739723157625,0.0676452211518049,-0.0301707645934125,-0.00119601867643324,0.012980066461142,-0.00647749843879281,-7.72111070245945e-06,-0.143289902348473,0.235125416435797,0.008164485912677
"42",0.849775456380172,2.51436400421191,0.0358605394079148,0.0960227698353824,-2.14213891607355,0.646116146238188,2.25435513080287,0.226193710700893,-1.88054884150375,5.37385383674466,1.42772643575334,0.698419727501998,0.0058550933597565,-0.0144025313852985,0.00768054964648213,-0.0283479698507965,0.000223588884839096,0.0160339554312175,-0.0099671357784382,0.0247413916936488,0.0141998887690892,0.011220225298524,-0.0101135471350243,0.00471055532784669,0.0339784341760926,-0.0416494394063294,0.00767100523023695
"43",-0.626179432331535,0.135769620332896,-0.00959018800136831,1.21438435441065,2.55236526113564,0.0332503844537083,2.44290253731988,-0.823889311179163,-0.0190132261407167,5.69032537260414,-0.409345976371259,2.31902060376711,-0.0189070910397989,-0.00309538606435208,-0.00174400437346915,0.0327133824354354,-0.00609596636512136,-0.00483157877680387,-0.00838154728986569,-0.0550886292625581,0.0498904282243841,0.0099611797462432,-0.0065733401847291,0.00589049271564335,0.0274274060727872,0.170061444451779,0.00251114947543315
"44",0.930195214413534,-0.0299553368298109,-0.000239877583725714,-0.926264547885906,-2.00676155884948,-1.1669738932646,2.36570399253569,-0.0107672517807893,-1.8549367407549,5.85557607629356,0.159589520808918,1.68483440289753,-0.0455322616771253,-0.00339028815119274,0.000399113081568,-0.0619587173196966,0.00923275382376333,0.00468373753929332,-0.00508105470492016,-0.0158240192520748,0.0139492882090345,0.00850283078748622,-0.00275974846332751,0.00072148601860052,0.21121243989857,-0.0854925779440026,-0.0257198619545679
"45",2.03424520277057,-0.934251897182297,6.69441173311256e-06,-1.22219719905729,-0.422227082889765,0.844424281947058,2.66156407345494,-0.078856610946072,-0.282707462508874,5.83441413768276,2.02418737668736,-0.558601514370114,0.0574398839400859,0.0197382745212566,-0.00654354823149179,0.0334878605457577,-0.00444986144008779,-5.55118098497509e-05,-0.00138204740685732,0.0228486830263177,-0.0985264183008897,0.00791914207706541,-1.45524238894354e-05,0.0115144179420933,-0.234892546919071,0.0572129049890573,-0.0223203580699865
"46",1.38239601272472,0.124716960205023,0.392887027070261,1.44200099701327,1.18584384625577,0.47215515673096,2.75433380993501,-0.671417047010141,0.0170832370751205,6.12348551248359,2.08313030936812,-0.00661582185170553,-0.0164152142311728,0.00270913963922067,-0.000619824771418222,-0.0495682414373798,0.0108947530774637,0.00481209043864587,-0.00137356808292579,-0.012522166074496,0.0263267625133111,0.00757310267238868,0.000894962595979793,0.00072447300542712,0.0190491764696718,0.117705482735728,-0.0367546592053984
"47",-1.89510687968874,-2.21510991378906,0.010216793477793,0.276535916574638,-0.315254260657838,-1.2612816559168,2.45779531373522,-2.45768680805048,-0.000108505684722455,6.49618772371436,1.89644339263574,0.407368883649909,0.0240832530270031,-0.0480456281476458,6.63665214125202e-05,0.100363085187526,-0.0434155571515692,0.000296162900223332,0.00110752212722968,0.0255179089133752,-0.00251653509771517,0.00719373424054391,0.00112486574836995,-0.000734564057743743,0.342377821892337,0.558748719316518,-0.00112654120885646
"48",0.919759121965178,-1.93017158637816,0.910412464412981,-0.942438958375533,2.71432097758308,1.62811798079246,2.06416238238137,-0.305910065474257,-2.35825231690711,5.93019247869405,1.91768224501054,-1.44787472370459,-0.0338583030390903,0.0717661864901722,-0.00700790303936199,-0.0133512482258896,-0.0164174639224814,6.56046807908371e-05,0.0115292547982525,-0.0241403351112579,-0.0560904620815439,0.00694078001581254,0.00182368192122498,0.00300079960712707,-0.182682508719672,0.348374358968843,-0.0656918502491719
"49",-0.499814417055642,2.35622925817755,0.343585158878082,-1.0031520524064,-2.11656508205275,-0.0802828655408463,1.87397846536411,-0.408007938721494,-0.865970526642632,5.08708694366551,2.08868783060904,-1.87577477427456,0.00967268400495053,-0.00121001039502589,0.00437214826689559,-0.0490342900447207,0.0357593489140297,0.00447788645223094,-0.029475835869712,-0.0262527373669974,-0.00411232231518045,0.00670599891054013,0.00343237876653879,0.00129196525211054,0.123948068461309,-0.121470207016611,-0.00247786144469906
"50",-1.76660398092688,-2.12918994535533,-0.00420607371778471,1.65933719783261,0.745257111053171,0.195405691114219,1.54126972982102,-0.655011070135118,-1.48625865968592,4.67852730696217,2.07226102554115,-0.650788332503311,0.00333273665384743,-0.024305026843108,-0.00317469381766961,0.0715534506617008,-0.0549662157154056,-9.12299098482912e-06,-0.0108806033476731,0.0909261469344178,0.000184465510074779,0.00671843662608342,0.00152478868670213,0.00099132873007902,0.00505403066447083,0.0578284402361695,-0.16288247090064
"51",-3.78341356862513,0.183096995437909,0.000316573187216262,0.917066383460253,-0.15904903569349,1.14198265223323,0.388760149105621,-0.401790863020449,0.0130307139148357,4.10840617444282,1.34727686196719,-0.055683036410021,0.0174885036296236,-0.0126966474207998,-0.0016779862298538,-0.0118196917612148,0.00270182169482754,-0.00487415560634288,-0.0105816150469057,-0.0355253591634824,0.0150899248520879,0.00674485209799418,-0.000684127221113192,0.00353413904672743,-0.029828977511525,0.0583747706250535,0.0714542068864712
"52",-1.40231899341374,1.57101588387702,-0.0686968904632786,1.31653981382363,-0.286355811217262,0.469815997393648,0.197396762932703,0.607893677871363,-0.00529044080408402,3.51987958890985,1.49701854484662,-0.116898133756467,0.0222036526201064,-0.00585235091296651,-0.01576380636814,-0.00143146437390459,0.000134010910675558,-0.00394963735991084,0.0072322287935306,-0.0345004901749233,0.0536756235238429,0.00648327427852577,3.92093539662693e-05,-0.000982510323782371,0.106391490897419,-0.128921385095704,0.0225298941982858
"53",-1.89305920459093,2.87367740143457,-0.0806181968436419,-5.43401581164365,0.551601945256451,-0.017586133612804,0.950038289703685,0.045792103294916,0.0041696070014216,3.14519345023312,2.06562408557727,-0.110817535810388,-0.0264122659709873,0.00159184068279092,-0.000222948011143832,-0.00944113413416037,-0.035540211438599,0.00604357806796916,0.00594770283359236,-0.0152641578989306,0.023081858806448,0.00620034230127455,0.000260994912442028,-0.00200084506873355,0.176324727937238,-0.0142103234778029,-0.0621144044594351
"54",0.153969018805944,1.14429174188564,0.00173923930840796,0.366177800248833,1.54818425267684,-0.0143620529256849,0.796982694315858,-0.867962600842816,-0.229020093473036,2.66515229553337,2.07972830897005,-0.444880604503404,-0.0283578592367435,-0.00054627729198233,0.0320929434848056,0.0852116231458846,0.00120563921048287,0.0207515820669122,0.00343408323468957,-0.0328817751364202,-0.0016897232648497,0.00610060367029191,0.000606867983505134,-0.00113167038781284,0.0303818088671143,-0.0608142329806541,0.0304324241135385
"55",0.286886644286633,-0.973537432825431,-0.213349211461203,-1.70965823938613,-1.04904815919954,0.458706398585674,0.647280203900253,-1.24667695972705,-0.000603244173209863,1.26849509891522,0.472650714265255,-0.741145813180473,0.0637856339061385,-0.00725445676371068,-0.0116879072391576,-0.0192524103039655,-0.0419072787864995,-0.00234849097415484,-0.0965450211296646,-0.0433531715733241,0.00141068348273817,0.00651077074099089,0.00305790311856026,0.0102014719622568,0.172313451248499,0.0801097277291521,0.047576821022349
"56",1.61266274836457,-1.57542461312086,-0.337238135243712,0.7426968125079,0.336133711248478,0.0211694762436034,0.490662924998407,-1.09037364977634,-0.000289275222068746,-0.557088478340659,1.11531103587495,-1.9582225575343,-0.00543516374981347,-0.00222357718441319,0.00660147007119649,-0.00440388663945104,-0.0025020369243863,0.00363182368331719,-0.00153739649605527,-0.0465817103605406,-0.0587446319837156,0.00660345437547355,-1.86907434231181e-05,0.0056699857776595,-0.0383750230512716,0.172659615956424,0.0657154070948483
