"pub_date","L2_LRHUTTTT","L1_BCCI","L1_BRCI","L1_BSCI","L1_CSCICP02","L3_XTEXVA01","L3_XTIMVA01","L1_AEX","L1_AEXVLT","inflation","Perioden","Prijsindex_5","buildpermits","faillisementen","Consumentenvertrouwen_1","EconomischKlimaat_2","Koopbereidheid_3","EconomischeSituatieLaatste12Maanden_4","EconomischeSituatieKomende12Maanden_5","FinancieleSituatieLaatste12Maanden_6","FinancieleSituatieKomende12Maanden_7","GunstigeTijdVoorGroteAankopen_8","dax","cac40","ftse","sp500","fin_stress","GAS_EU","OIL_BRENT","GOLD","Short_interest","Long_interest"
"2004-08-15",6.9,-15.9,-6.7,-0.1,-5.3,3.34027729779522,3.23424665083092,5.98286292768325,0.00895920528487278,1.1,"2004MM08",111.4,2945,752,-26,-51,-10,-50,-52,-7,-5,-18,8.23885663619566,8.18709898000106,8.4027470382245,7.00691258567157,0.124,NA,NA,NA,2.1143,4.146
"2004-09-15",6.8,-11.8,-1.9,-1,-6.4,3.36519925417685,3.24608129913465,5.9587066713806,0.0102994042739991,1,"2004MM09",111.1,2516,833,-28,-54,-11,-57,-50,-8,-5,-21,8.26690963497575,8.19990655839868,8.42744348054207,7.01623289188984,0.0616,NA,NA,NA,2.1186,4.09
"2004-10-15",6.7,-12.2,-0.9,-0.6,-7.6,3.38491781145094,3.24690578287609,5.95253357819806,0.00708268909128947,1.4,"2004MM10",111.7,2472,703,-25,-47,-10,-53,-41,-7,-1,-21,8.28406243356896,8.21792966353192,8.43905870424904,7.03014984399266,0.06,NA,NA,NA,2.1473,3.964
"2004-11-15",6.7,-6.8,0.8,-0.9,-9.5,3.36505837338341,3.26805042738878,5.97216517674933,0.00957938443462359,1.3,"2004MM11",111.4,3023,824,-25,-48,-10,-56,-41,-4,-2,-24,8.3250636936312,8.23051061929754,8.45599844861562,7.06801862089949,0.0381,NA,NA,NA,2.1703,3.845
"2004-12-15",6.8,-7.5,-5,-1.6,-10.6,3.38074418649805,3.25914659861058,5.99511944591263,0.00592085586780141,1.2,"2004MM12",111.2,4350,759,-26,-50,-11,-58,-41,-3,-3,-26,8.35610384616402,8.24830929739557,8.47934589407055,7.09996119411097,0.0319,NA,NA,NA,2.1732,3.632
"2005-01-15",6.8,-7,-5.9,-2,-13.8,3.39403259335916,3.2731607221023,6.03575439553996,0.00579684008101281,1.5,"2005MM01",112.4,2048,797,-26,-53,-8,-63,-43,-1,-3,-21,8.35581481077468,8.2722359268825,8.48720805807413,7.07434542641566,0.0181,NA,NA,NA,2.1454,3.558
"2005-02-15",7,-6,-3.5,-1.8,-11.3,3.38038614872828,3.2752557081115,6.06663594705845,0.0054544069845201,1.6,"2005MM02",112.4,1927,840,-27,-57,-7,-67,-47,0,-3,-19,8.37804381520411,8.30081667002082,8.51087326267142,7.09307232447169,0.03,NA,NA,NA,2.1383,3.547
"2005-03-15",7,-5,-5.8,-2.9,-9.9,3.36591556751752,3.27941989230084,6.09840823219706,0.00519517145238914,1.8,"2005MM03",112.5,2369,988,-28,-59,-6,-74,-45,0,-3,-17,8.37764833007729,8.31085268220593,8.49584695344399,7.07376956355,0.0261,NA,NA,NA,2.1372,3.689
"2005-04-15",7.2,-2.5,-2.6,-3.2,-10.8,3.40546758452824,3.28581186449139,6.07624480048491,0.00531916842608935,1.5,"2005MM04",112.8,2295,819,-30,-63,-7,-77,-50,1,-6,-16,8.33922371313514,8.27172988755747,8.47672534153614,7.05345605204978,0.0259,NA,NA,NA,2.1372,3.477
"2005-05-15",7.1,-0.7,0,-3.4,-7,3.41063742430918,3.30237728393766,6.01494307792448,0.00787094783636157,1.3,"2005MM05",112.7,2535,831,-26,-55,-7,-76,-34,-1,-6,-16,8.40304526441438,8.32378560626077,8.5099671463245,7.0829682965388,0.0338,NA,NA,NA,2.1256,3.304
"2005-06-15",7.1,-1.2,-5.9,-2.7,-11.8,3.41137942420482,3.29802057276483,6.06177450801813,0.00566226035177674,1.6,"2005MM06",112.7,3003,904,-22,-42,-8,-72,-12,-5,-3,-16,8.43082447006105,8.34980361910156,8.53958074849157,7.08282557217429,0.0521,NA,NA,NA,2.111,3.134
"2005-07-15",7.2,0.7,-4.6,-4.8,-11.1,3.47083870281026,3.34523229776187,6.11625433056021,0.00658696063210413,1.6,"2005MM07",112.8,2489,814,-19,-37,-7,-70,-4,-6,-2,-14,8.49423157977889,8.40105036253498,8.57211685093724,7.11816210444616,0.0247,NA,NA,NA,2.1194,3.269
"2005-08-15",7,0.5,-5.8,-4.6,-8.6,3.42091617180081,3.2874292807708,6.14842382663328,0.00642436616115569,1.8,"2005MM08",112.9,2436,798,-19,-36,-7,-70,-3,-7,-1,-13,8.48253755017613,8.38921432364047,8.5748770043193,7.10687655694326,0.036,NA,NA,NA,2.1325,3.283
"2005-09-15",7,6.3,-5.5,-3.7,-12.6,3.44125403025123,3.32552429470018,6.12811020026284,0.0064021972487963,1.8,"2005MM09",113.3,2536,828,-14,-28,-5,-66,11,-8,1,-9,8.52597851063949,8.43381593464163,8.60844061946673,7.11380154806445,0.0413,NA,NA,NA,2.1391,3.116
"2005-10-15",6.9,6.4,-2.7,-2.4,-12.6,3.48382177678683,3.3773449426126,6.15287911104046,0.00584734071912463,1.6,"2005MM10",114,3124,789,-12,-22,-5,-65,20,-9,1,-8,8.50290557256162,8.39760983002056,8.57872089797592,7.09590151415811,0.0404,NA,NA,NA,2.1966,3.279
"2005-11-15",6.9,4,0.7,0.1,-9.6,3.49304182410152,3.39234633651737,6.13154113203657,0.00917424611849904,1.8,"2005MM11",113.7,3266,930,-14,-28,-5,-66,9,-10,1,-7,8.55514384877461,8.42670161777955,8.59844136213101,7.13048272811284,0.0311,NA,NA,NA,2.3609,3.478
"2005-12-15",6.9,5.5,1.2,-0.7,-8.3,3.49203323351947,3.38591339960136,6.19472541174157,0.00406057273129156,2,"2005MM12",113.8,3168,744,-11,-21,-5,-61,20,-10,3,-7,8.59568265022307,8.45855297012406,8.63387336219622,7.12952992502291,0.029,NA,NA,NA,2.4729,3.353
"2006-01-15",6.8,3.3,10.3,-0.3,-7.5,3.50789018710687,3.39997085345886,6.24218388713805,0.00594386510183535,1.3,"2006MM01",115.2,2205,832,-7,-10,-4,-50,30,-11,5,-6,8.64367603412451,8.50673675978367,8.65874480176033,7.15467782063049,0.0384,NA,NA,NA,2.5117,3.327
"2006-02-15",6.8,2.8,11,1.8,-5.8,3.50882008383653,3.40660563949939,6.27664881676982,0.00800497160987368,1.1,"2006MM02",115.5,2335,826,-4,-6,-3,-46,34,-10,8,-7,8.66493021145674,8.51728322636297,8.6641466043724,7.15513087571389,0.0455,NA,NA,NA,2.6004,3.476
"2006-03-15",6.5,7.1,9.7,1.4,-6.7,3.52921525015472,3.44255206553266,6.29084129149388,0.00694531406324426,1,"2006MM03",115.8,3158,907,-6,-9,-4,-46,28,-10,8,-10,8.69451561969702,8.5604155216404,8.6935972908188,7.16616557922334,0.0432,NA,NA,NA,2.7226,3.656
"2006-04-15",6.5,4.1,11.2,2.5,-3.8,3.53340379438482,3.44304671791296,6.30449232894052,0.00568554889573053,1.2,"2006MM04",116.6,2534,776,-6,-8,-4,-42,25,-10,8,-11,8.70116174732889,8.55418062457823,8.70335737214126,7.17824794549257,0.03,NA,NA,NA,2.7938,3.921
"2006-05-15",6.3,6.8,15.1,4.5,-2.6,3.55151934212562,3.43286336569846,6.30146455074363,0.0071311571489076,1.2,"2006MM05",116.8,2459,835,-7,-7,-6,-32,18,-11,6,-14,8.64696801297975,8.5031308132249,8.65238816534205,7.14684301617225,0.0421,NA,NA,NA,2.889,3.964
"2006-06-15",6.2,14,19.2,2.6,-3.3,3.56871701428906,3.45260368709291,6.23678633423522,0.0145296702206611,1.3,"2006MM06",116.9,3131,715,-9,-9,-9,-27,9,-13,3,-19,8.64528909884455,8.51036190340975,8.67135528300874,7.14692960892758,0.0508,NA,NA,NA,2.9857,3.973
"2006-07-15",6.2,15.2,19.6,5.2,1.2,3.58343502390689,3.47756369690168,6.24002783504196,0.0136763674309758,1.3,"2006MM07",118.8,2575,729,-13,-18,-10,-34,-2,-11,1,-20,8.64505332040814,8.51907540334349,8.68749274003708,7.15200259833357,0.0317,NA,NA,NA,3.1022,3.994
"2006-08-15",6,10.6,19.8,6.5,0.2,3.56618048095572,3.4742709080086,6.27278010774808,0.0105005968284373,1.4,"2006MM08",119.1,2671,733,-11,-14,-9,-28,1,-9,1,-19,8.67583147100278,8.5496681335082,8.68374101062896,7.17305365495377,0.023,NA,NA,NA,3.2265,3.903
"2006-09-15",6,12.9,19.3,6.3,1.2,3.58803909957929,3.47383948387645,6.2999364933676,0.00662834283764378,1.1,"2006MM09",119.3,3398,736,-7,-7,-7,-21,6,-9,2,-15,8.70023616759131,8.56598521577441,8.69295994647336,7.19732305406808,0.0204,NA,NA,NA,3.3354,3.778
"2006-10-15",5.9,13.2,21.1,7.2,2.9,3.55893638698381,3.47613839565128,6.32678778112706,0.00728429601399087,0.9,"2006MM10",120.1,2320,712,-8,-7,-9,-22,7,-11,0,-17,8.74335935754427,8.58461442479343,8.72081954656992,7.22834486673864,0.0179,NA,NA,NA,3.502,3.82
"2006-11-15",5.9,14.8,22.3,7.6,3,3.59114936273252,3.48008374400831,6.33541685499511,0.00455530696240898,1,"2006MM11",119.9,2889,711,-7,-3,-9,-18,12,-11,1,-16,8.74976257027362,8.58066366808482,8.70763170016768,7.24467741786987,0.0248,NA,NA,NA,3.5972,3.749
"2006-12-15",5.9,18.2,21.8,6.7,1.4,3.58620122989277,3.47795349722946,6.31858089205718,0.00621740692022414,1.1,"2006MM12",119.8,3830,667,-3,4,-7,-10,17,-10,1,-12,8.79435814060137,8.62006737659453,8.73565376342938,7.25721428472778,0.02,NA,NA,NA,3.6842,3.819
"2007-01-15",5.9,19.1,21.7,7.1,3.6,3.5950636928241,3.5006382773101,6.35851213187244,0.00646581706716968,1.4,"2007MM01",122.8,2311,799,-7,-4,-9,-17,9,-12,-2,-12,8.82307511667182,8.63200471588078,8.73280446181797,7.27117541603511,0.0232,NA,NA,NA,3.7519,4.052
"2007-02-15",5.8,18.7,17.4,5.4,5.3,3.60447474965358,3.49006727057906,6.36633080441385,0.00671258530365119,1.5,"2007MM02",123,2037,661,-4,4,-9,-12,20,-13,-1,-14,8.8121646229691,8.61546621837811,8.72769719918398,7.24908707898173,0.0341,NA,NA,NA,3.8182,4.074
"2007-03-15",5.7,15.8,17.7,7.2,3.3,3.64431496279121,3.52738849932257,6.34240623518988,0.00816051750499151,1.8,"2007MM03",123.5,3020,692,0,12,-7,-5,28,-12,2,-12,8.84174173464885,8.63660337472735,8.74957394808293,7.25901759076643,0.0918,NA,NA,NA,3.8909,3.978
"2007-04-15",5.7,19.4,17.7,6.8,2.8,3.62665594444177,3.51558444697093,6.37212716117819,0.0119513630756714,1.8,"2007MM04",124.7,2538,649,1,12,-7,-2,26,-12,3,-12,8.91043322582704,8.69283247798985,8.77171140137435,7.30139743401967,0.0522,NA,NA,NA,3.9753,4.194
"2007-05-15",5.5,18.9,16,5.9,4,3.62015043118565,3.52522813754626,6.40633681302898,0.00681199172088737,1.8,"2007MM05",124.8,2459,729,-2,9,-9,-3,21,-14,3,-16,8.97246890020469,8.71669957296429,8.79807720936702,7.33342815787156,0.0314,NA,NA,NA,4.0714,4.328
"2007-06-15",5.3,18.2,19.2,6.2,3.9,3.62688451181463,3.513774400518,6.42353938771353,0.00599114282946804,1.7,"2007MM06",124.9,3254,622,-4,3,-9,-7,14,-15,2,-15,8.98811138032476,8.70862812429395,8.79602116713568,7.31545121400189,0.0628,NA,NA,NA,4.1478,4.614
"2007-07-15",5.3,23.6,19.2,5.4,5.8,3.60598080653714,3.51341702161296,6.44202006315068,0.00734845231004889,1.5,"2007MM07",125.2,3197,671,-6,-4,-8,-12,3,-13,2,-13,8.9338145217441,8.65714295580391,8.75779939483551,7.28294674282152,0.0489,NA,NA,NA,4.2162,4.564
"2007-08-15",5.2,23.7,19.3,5.9,4.2,3.60894672708938,3.5170544961831,6.42044410109021,0.00949281488422064,1.1,"2007MM08",125,3039,635,-8,-8,-8,-14,-1,-12,2,-13,8.94091331446128,8.64165612369172,8.74882855377736,7.29572828184045,0.0674,NA,NA,NA,4.5436,4.383
"2007-09-15",5.3,20.3,18.4,5.4,5.3,3.64380974767303,3.52389584563943,6.39740802799246,0.0170864355479042,1.3,"2007MM09",124.6,3665,648,-16,-26,-9,-31,-21,-13,-2,-13,8.96973394916612,8.65097029352671,8.77443664452511,7.33089657210324,0.0852,NA,NA,NA,4.7417,4.343
"2007-10-15",5.2,16.4,19.2,3.8,-2.2,3.64963136223546,3.53613791940074,6.42588565939951,0.0114863203523723,1.6,"2007MM10",125.1,2841,745,-27,-48,-13,-53,-43,-16,-7,-17,8.98959646608354,8.67384648480648,8.81308151494384,7.34561013304342,0.0493,NA,NA,NA,4.6874,4.376
"2007-11-15",5.2,15.8,19.5,5.3,-0.7,3.65685510917658,3.5467079160002,6.43804830777173,0.0074582475803425,1.9,"2007MM11",125,3116,624,-34,-61,-16,-66,-57,-18,-12,-18,8.97087941546739,8.64304488973217,8.7691185441559,7.30056735041251,0.0556,NA,NA,NA,4.6385,4.209
"2007-12-15",5.1,17.8,19.7,5.9,-1.5,3.65959889835062,3.54688345627206,6.36021870398187,0.0111963345891047,1.9,"2007MM12",125.1,3313,477,-35,-64,-15,-68,-61,-16,-12,-17,8.99557659011614,8.633033020803,8.77290459031392,7.29190140074168,0.0444,NA,NA,NA,4.8484,4.338
"2008-01-15",5.1,21.8,19.2,4.9,-3.4,3.67322926846062,3.54869091157151,6.38045025602608,0.0092596452129359,2,"2008MM01",127.9,2479,710,-36,-65,-17,-71,-60,-18,-15,-19,8.83225937308078,8.49080610200555,8.67927799349121,7.22878753653537,0.1241,NA,NA,NA,4.4815,4.131
"2008-02-15",5,19.5,15.8,5.1,-4.8,3.70657463324432,3.5852077273889,6.22183967585056,0.0238772867438023,2.2,"2008MM02",128.2,2193,515,-37,-66,-18,-73,-59,-17,-16,-19,8.81702069110955,8.47442350053293,8.68004303295346,7.19340779694292,0.0894,NA,NA,NA,4.3621,4.046
"2008-03-15",5,20,16.3,5,-8.1,3.69303603982712,3.56988237078025,6.22684307862048,0.0174063849551236,2.2,"2008MM03",128.3,2856,461,-36,-61,-19,-72,-50,-19,-16,-22,8.78492306828206,8.45682087536803,8.64858982415127,7.18743034411651,0.1762,NA,NA,NA,4.5964,3.974
"2008-04-15",4.7,18.5,15.8,3.9,-6.6,3.72907680990436,3.6356443006434,6.20780535109944,0.0162182113041782,2,"2008MM04",130.2,2856,590,-36,-60,-20,-71,-49,-21,-17,-23,8.84632711464317,8.51650095967912,8.71395988055644,7.23388129602409,0.1442,NA,NA,NA,4.7835,4.21
"2008-05-15",4.7,13.6,12.3,2.5,-11.2,3.72966789558886,3.614062338472,6.2763188721726,0.0114490736793811,2.3,"2008MM05",130.7,2775,415,-32,-51,-19,-67,-36,-21,-14,-22,8.86739785361504,8.52004507791931,8.70839189614779,7.24449891083149,0.1051,NA,NA,NA,4.8574,4.362
"2008-06-15",4.8,16.8,15.6,2.1,-11,3.69112745862604,3.59010723267932,6.29347406696785,0.00912382262230091,2.6,"2008MM06",131.4,2762,554,-34,-54,-21,-70,-38,-21,-18,-23,8.76691165277474,8.39724909439793,8.63513619691565,7.15461535691366,0.1599,NA,NA,NA,4.9405,4.734
"2008-07-15",4.8,14.8,11.7,2.8,-11.6,3.6999065550048,3.58944396860453,6.16431311872759,0.0114235273495409,3.2,"2008MM07",133.4,2954,585,-37,-59,-22,-74,-44,-22,-21,-24,8.77640789491192,8.38762191585283,8.59635549361774,7.14470706027989,0.1271,NA,NA,NA,4.961,4.687
"2008-08-15",4.8,25.6,6.7,1.9,-19.3,3.72162254586525,3.63584864182604,6.09981601563091,0.0168981831064836,3.2,"2008MM08",133.3,3172,513,-33,-50,-21,-67,-32,-22,-17,-25,8.7675315576146,8.40795853607212,8.63703634315884,7.15682381963138,0.0931,NA,NA,NA,4.9652,4.398
"2008-09-15",4.7,14.3,9.2,1.5,-14.5,3.71145699055263,3.62628887449982,6.12964359410052,0.0132141685358279,3.1,"2008MM09",132.7,3349,591,-31,-47,-21,-65,-28,-22,-16,-26,8.67094722458961,8.3020426353359,8.4975005580705,7.06164305455444,0.1239,NA,NA,NA,5.0192,4.353
"2008-10-15",4.7,12.6,9.4,-2,-11.4,3.73410191731204,3.63385710925044,5.90573120272616,0.0336149181149187,2.8,"2008MM10",131.7,2919,561,-28,-40,-20,-60,-21,-21,-16,-24,8.5147843354509,8.15681714053743,8.38418733031869,6.87600658066756,0.3179,NA,NA,NA,5.1131,4.228
"2008-11-15",4.8,7.5,9.8,-7.8,-14.3,3.74942947216468,3.65416719647047,5.69441263477261,0.0537154785999855,2.3,"2008MM11",130.9,3253,684,-29,-39,-23,-59,-18,-22,-17,-29,8.4487944164904,8.09030420168104,8.36357570275064,6.79820822335425,0.2197,NA,NA,NA,4.2383,3.963
"2008-12-15",4.7,-1.1,2.3,-11.4,-14.3,3.7346612154719,3.64553260613472,5.63986283435432,0.0400241098487739,1.9,"2008MM12",130.2,3167,668,-33,-47,-24,-64,-31,-21,-23,-28,8.47849398281581,8.07650599593638,8.39710253920495,6.80599937002775,0.2435,NA,NA,NA,3.2926,3.647
"2009-01-15",4.7,-7.5,-5.1,-20.8,-15.1,3.70083172168247,3.58658899002825,5.62061069499984,0.0289464777794901,1.9,"2009MM01",130.8,2050,790,-38,-57,-25,-71,-44,-21,-25,-28,8.3752493930635,7.99763620063203,8.33076724657109,6.71644949042893,0.1952,NA,NA,NA,2.4565,3.763
"2009-02-15",4.8,-11.5,-11,-21.9,-15.1,3.62095358139422,3.54930929744746,5.62878993809275,0.0256906643737346,2,"2009MM02",130.5,1955,766,-37,-58,-23,-73,-43,-20,-23,-26,8.25420112732379,7.90192514153033,8.25064621699146,6.59999297722974,0.1841,NA,NA,NA,1.9431,3.797
"2009-03-15",4.8,-16.6,-11.3,-25.4,-15.2,3.54598149619965,3.46273584082943,5.49867976243153,0.0203868907740853,2,"2009MM03",130.3,2330,1040,-41,-61,-27,-77,-46,-28,-26,-28,8.3150182564863,7.93999272613018,8.27540187060315,6.681945670791,0.2593,NA,NA,NA,1.6355,3.658
"2009-04-15",4.9,-22.9,-16.1,-25.2,-18.3,3.50025279541736,3.38521726460306,5.47576557454022,0.0289066230107576,1.8,"2009MM04",129,2403,949,-41,-60,-29,-78,-42,-32,-27,-27,8.46998631413636,8.058279868114,8.3531908552293,6.7717178890346,0.1954,NA,NA,NA,1.4223,3.771
"2009-05-15",5,-25.9,-13.9,-24.8,-15.1,3.49150238373949,3.38819868125107,5.57756196649404,0.0181928719886119,1.6,"2009MM05",129,2126,758,-37,-53,-26,-75,-30,-31,-23,-24,8.50528655268805,8.09488195128151,8.39341972694289,6.82343846618977,0.2013,NA,NA,NA,1.2817,3.853
"2009-06-15",5.2,-26.8,-15.7,-23.5,-10,3.43897059467744,3.34535766156199,5.65100829620503,0.016623978091682,1.4,"2009MM06",128.9,2237,1023,-32,-42,-25,-70,-15,-34,-18,-24,8.47816960732774,8.05211817768673,8.35448605487039,6.82363427428373,0.1672,NA,NA,NA,1.2279,3.956
"2009-07-15",5.2,-33.6,-16.9,-23.7,-11.6,3.42158487878765,3.32031564982608,5.63608603423731,0.0166232788360418,0.2,"2009MM07",128,2683,921,-33,-42,-27,-69,-15,-37,-16,-26,8.58150796321129,8.13922749072287,8.43563598297298,6.89515622362674,0.1925,NA,NA,NA,0.975,3.764
"2009-08-15",5.3,-38.2,-13.7,-22.9,-10,3.43972036606293,3.32860978379644,5.75263090940775,0.01572163119365,0.3,"2009MM08",128.4,1852,775,-35,-46,-27,-71,-22,-37,-17,-27,8.60604800977326,8.20345185025156,8.49880514320925,6.9281655599696,0.1251,NA,NA,NA,0.8605,3.609
"2009-09-15",5.5,-29.7,-9.3,-19,-7.2,3.46958443156705,3.33689511953306,5.79507736944472,0.0116140320981201,0.4,"2009MM09",128.4,2598,907,-32,-39,-27,-65,-13,-38,-16,-28,8.64385406327298,8.24154769769891,8.54362086422967,6.96326562733734,0.1143,NA,NA,NA,0.7721,3.58
"2009-10-15",5.6,-30.6,-11.9,-17.8,-4.9,3.50191368878689,3.36949916193121,5.83941292806756,0.0100446479183507,0.7,"2009MM10",126.5,2291,835,-31,-37,-26,-65,-10,-37,-16,-26,8.59692076531726,8.19082294095983,8.52607366258075,6.94330574714022,0.1325,NA,NA,NA,0.7375,3.533
"2009-11-15",5.7,-29.9,-14.7,-16.6,-6.6,3.50662889546519,3.39701736846098,5.80923118929098,0.0157608049093007,1,"2009MM11",126.5,2137,871,-26,-29,-23,-60,1,-35,-15,-20,8.6351451363622,8.21070876457249,8.55462387945169,6.99908482372696,0.0938,NA,NA,NA,0.7162,3.52
"2009-12-15",5.8,-30.5,-4.5,-12.5,-2.9,3.52261456859503,3.383233715717,5.82186385491098,0.0144618902744717,1.1,"2009MM12",126.9,3068,836,-16,-11,-20,-44,22,-32,-9,-20,8.69239448855172,8.27800411593647,8.59654025454097,7.01669934407726,0.1272,NA,NA,NA,0.712,3.438
"2010-01-15",5.9,-30.4,0.6,-10.2,-1.9,3.5427377777626,3.40201659764852,5.91958714318103,0.00995140167796527,0.8,"2010MM01",126.8,1559,789,-11,0,-18,-33,33,-31,-4,-20,8.63209029593197,8.22669648452801,8.55419991704533,6.97902422036506,0.088,NA,NA,NA,0.6797,3.467
"2010-02-15",6.1,-27.1,-1.4,-9.9,0.1,3.54851060649658,3.42672678849169,5.89751379821673,0.00931562550636442,0.8,"2010MM02",127,1527,811,-6,8,-15,-24,40,-27,0,-18,8.6302468319376,8.21846366635725,8.58569260784093,7.00713896010691,0.1149,NA,NA,NA,0.6617,3.356
"2010-03-15",6.2,-27.2,2.5,-8.3,-1.5,3.52678489386294,3.44194477304443,5.85895652682049,0.0117975071469491,1,"2010MM03",127.9,2023,996,-2,12,-11,-15,39,-21,3,-15,8.72478439834741,8.28753094198126,8.64463610389442,7.0642717755233,0.1512,NA,NA,NA,0.645,3.368
"2010-04-15",6.2,-27.3,-1.3,-7,-1.1,3.59386684246935,3.49435492567866,5.927165726999,0.00865424819985045,1.1,"2010MM04",128.6,1811,778,1,18,-10,-8,44,-19,6,-16,8.72187948184688,8.2472174302634,8.62214758946322,7.07892314853022,0.1851,NA,NA,NA,0.6447,3.321
"2010-05-15",6.2,-26.5,3.6,-5.2,-6.9,3.59893472000368,3.46188297208821,5.92869104718932,0.0118219491240017,1,"2010MM05",128.8,1878,603,4,23,-9,0,46,-19,7,-16,8.69355201942357,8.16267593485211,8.55418062464448,6.99339157564673,0.5488,NA,NA,NA,0.6865,3.018
"2010-06-15",6.1,-29,-6.9,-3.3,-6.1,3.61727377605758,3.49402132210865,5.85345302752004,0.0253500910938437,0.8,"2010MM06",128.5,2279,990,6,25,-8,6,45,-17,9,-15,8.69375150927368,8.14406648286782,8.50043350973955,6.93800312624122,0.4811,NA,NA,NA,0.7276,2.899
"2010-07-15",6.1,-28.5,-1.4,-3.8,-6.3,3.64154226839507,3.55301196022321,5.84604113940666,0.0137658951446471,1.6,"2010MM07",128.4,2710,735,6,25,-7,8,42,-17,9,-14,8.72387725998182,8.20060119676538,8.56750600528983,7.00451892525208,0.2658,NA,NA,NA,0.8488,2.853
"2010-08-15",6.2,-33.9,-1.2,-4.5,-4.9,3.68257977442064,3.58387801734719,5.89161154843472,0.014255425633283,1.5,"2010MM08",128.6,2037,800,5,25,-7,8,41,-16,7,-14,8.68697313240126,8.15788336178445,8.56124839099136,6.95590710236466,0.2172,NA,NA,NA,0.8955,2.558
"2010-09-15",6.2,-33.6,-2,-4.7,-4.6,3.66784648510486,3.59249719328584,5.84627826719534,0.0120467074972281,1.6,"2010MM09",128.8,2076,706,2,18,-9,8,29,-16,4,-14,8.73697429924802,8.22018238989553,8.62130094026744,7.03983557655269,0.2818,NA,NA,NA,0.8805,2.524
"2010-10-15",6.1,-28.7,-1.2,-4,-5.7,3.69703257317161,3.5910115392651,5.89514625476619,0.00943511905082835,1.6,"2010MM10",128.7,1828,766,-2,9,-9,1,17,-16,1,-13,8.79503249995482,8.25153350299895,8.64386111843444,7.07602862830318,0.1486,NA,NA,NA,0.9977,2.577
"2010-11-15",6,-25.2,7.4,-1.6,-4.3,3.71790321995175,3.57551622514078,5.90273475300907,0.00705175743497191,1.6,"2010MM11",128.8,3128,870,1,13,-8,5,21,-15,1,-10,8.80814345261646,8.19158491121473,8.61763559782052,7.07373575192346,0.1381,NA,NA,NA,1.042,2.785
"2010-12-15",6,-25.1,5.4,-1.8,-4.5,3.6977132164559,3.5561764604155,5.87437744940881,0.0104792290157003,1.9,"2010MM12",129.5,2285,647,-2,7,-8,-2,15,-15,0,-10,8.84133109204521,8.24401345758656,8.68269066404544,7.13699223943246,0.0928,NA,NA,NA,1.0217,3.155
"2011-01-15",5.9,-27.5,14.9,1,-8.4,3.70828986892491,3.60131139634858,5.95624583485927,0.00687165907929623,2,"2011MM01",130.6,1657,726,-4,4,-9,-6,15,-17,-1,-8,8.86467318829961,8.29542369565517,8.67639962404749,7.15938520924487,0.05,NA,NA,NA,1.0172,3.228
"2011-02-15",5.9,-18.4,6.4,2.5,-4.1,3.70837945860582,3.59485593805229,5.97461492565237,0.008125602567353,1.9,"2011MM02",130.3,1691,784,-2,6,-8,-8,19,-16,0,-7,8.89183061508823,8.32126348585763,8.69851424787661,7.1908417860077,0.0688,NA,NA,NA,1.0867,3.408
"2011-03-15",5.8,-17.7,11.2,2.2,-2.8,3.71454115035896,3.59600450102979,5.99008387360739,0.00687278713973708,2,"2011MM03",130.2,2112,884,-1,6,-6,-6,18,-15,0,-5,8.85954951976601,8.29134095793249,8.68419801104379,7.18979392425311,0.1297,NA,NA,NA,1.1755,3.423
"2011-04-15",5.9,-13.3,15.4,4.7,-3.4,3.74583145158438,3.6308959391908,5.96923119139475,0.00972895238090227,2.1,"2011MM04",131.1,1815,696,7,22,-4,9,35,-12,3,-2,8.92458443812787,8.32042861583611,8.71109739336465,7.21789086302336,0.0831,NA,NA,NA,1.3212,3.647
"2011-05-15",5.7,-15.5,8,4.9,-3.4,3.75490649190129,3.63618695029353,5.94823837709044,0.00810324224582664,2.3,"2011MM05",131.1,1566,893,10,30,-4,17,43,-12,3,-2,8.89476486169077,8.29578312200373,8.6978466911095,7.20429794356807,0.0756,NA,NA,NA,1.4251,3.403
"2011-06-15",5.8,-17.7,9.9,1.8,-5.9,3.74830246305524,3.65030800585412,5.91788817881559,0.00832248350682398,2.3,"2011MM06",131.2,1794,674,11,31,-3,21,42,-11,3,-1,8.90601933439152,8.28959221075795,8.69042358104778,7.18587175765614,0.1073,NA,NA,NA,1.4886,3.283
"2011-07-15",5.8,-15,7.5,-0.4,-7.7,3.78150840417871,3.63263058819566,5.89437604233758,0.00934272046939847,2.6,"2011MM07",131.6,1871,703,14,38,-1,29,47,-10,5,1,8.87609346028177,8.20870143019205,8.66823049175697,7.16416340179948,0.0711,NA,NA,NA,1.5976,3.172
"2011-08-15",5.7,-17.2,3.4,-3.6,-4.7,3.74381136689137,3.63627833119315,5.85802429695439,0.0101482302090823,2.6,"2011MM08",131.5,1368,799,13,34,0,27,41,-9,5,2,8.66299772710536,8.08848811818929,8.5931351949914,7.10569589952752,0.091,NA,NA,NA,1.5521,2.677
"2011-09-15",6,-16.4,-1.4,-6,-12.6,3.74351012506063,3.65137555217191,5.73978983977758,0.0224646407906554,2.7,"2011MM09",131.6,2155,793,13,34,-1,26,41,-10,6,1,8.61287058015474,8.00033606833984,8.54256849774747,7.03122879880773,0.1278,NA,NA,NA,1.5365,2.336
